Doc_ID	Cite_ID	Type	Contents	Label	ID	URL	Coords
doc0048	cite0268	Raw_Reference	"KAISERSBERG, GEILER VON ii. 202, 277 ftn., 401"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"470,67.68,464.70,162.62,9.01;470,77.40,474.85,32.23,8.01"
doc0048	cite0269	Raw_Reference	"Libyans, mean and standard deviation of cephalic index i. 290, 367; of long bones i. 300; of skull capacity i. 339"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"470,248.22,493.99,161.30,9.01;470,257.94,503.69,153.10,9.01;470,257.76,513.54,142.69,9.01"
doc0048	cite0270	Raw_Reference	"Mahal (folk assembly) ii. 56, 101, 147, 149: see Index I. Maid ii, 139"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"471,29.52,156.16,159.78,9.01;471,39.42,166.68,68.80,8.01;471,29.34,175.42,48.07,9.01"
doc0048	cite0271	Raw_Reference	"Marriott, ""Collection of English Mys- teries""' ii. 281 ftn., 333, 367"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"471,28.26,414.48,159.91,9.01;471,37.80,425.26,112.21,8.01"
doc0048	cite0272	Raw_Reference	"INDEX II Mummies, Egyptian, mean and standard deviation of cephalic index of i. 290, 366 ; of skull capacity i. 339"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"472,212.22,45.71,56.03,10.01;472,68.40,77.68,161.46,9.01;472,78.30,87.58,152.68,9.01;472,78.84,98.20,115.63,8.01"
doc0048	cite0273	Raw_Reference	"Negroes, fertility of i. 85; mean and standard deviation of cephalic index i, 290, 368; of skull capacity i."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"472,69.48,311.32,162.68,8.01;472,79.38,320.12,152.50,9.01;472,79.38,329.94,155.49,9.01"
doc0048	cite0274	Raw_Reference	"Panjab, outcaste tribes of, mean and standard deviation of cephalic index i, 290, 368; of skull capacity i."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"472,248.76,77.58,162.62,9.01;472,258.30,87.30,152.83,9.01;472,258.30,97.02,155.06,9.01"
doc0048	cite0275	Raw_Reference	"Parisians, mean and standard deviation of cephalic index i, 290, 352, 353 ; of skull capacity i. 330-332"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"472,249.30,175.42,162.15,8.01;472,259.20,185.14,154.86,8.01;472,259.38,193.78,96.74,9.01"
doc0048	cite0276	Raw_Reference	"Perwians, Ancient, mean and standard deviation of cephalic index i. 290, 367; of skull capacity i. 339, 340"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"472,250.74,535.41,161.46,8.01;472,260.46,544.35,153.36,9.01;472,260.46,553.96,110.41,9.01"
doc0048	cite0277	Raw_Reference	"Polynesians, fertility of i. 85; mean and standard deviation of cephalic index 369; of skull capacity i. 342, 344"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"473,28.44,402.51,158.86,9.01;473,37.98,412.00,150.66,9.01;473,37.80,421.62,150.76,9.01;473,38.34,431.55,11.71,9.01"
doc0048	cite0278	Raw_Reference	"Romans, Ancient, mean and standard deviation of cephalic index i. 290, 345"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"473,206.64,466.48,159.87,8.01;473,216.54,474.99,151.50,9.01;473,216.54,484.65,11.59,9.01"
doc0048	cite0279	Raw_Reference	"Row-Graves, diagram of cephalic index i. 20"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"473,206.64,551.68,164.19,9.01;473,216.54,561.06,7.49,9.01"
doc0048	cite0280	Raw_Reference	"Scandinavians, Ancient, mean and stand- ard deviation of cephalic index i. 290"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"474,65.16,143.36,162.47,8.01;474,74.88,151.99,153.01,9.01"
doc0048	cite0281	Raw_Reference	"Skulls, Bavarian, mean and standard de- viation of cephalic index of i. 278, 279: see also under each race brachycephalic i. 288 dolichocephalic i. 288"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"474,246.24,133.04,162.86,8.01;474,265.32,141.55,143.88,9.01;474,265.50,152.38,119.15,8.01;474,255.78,161.19,83.89,9.01;474,255.60,170.91,84.61,9.01"
doc0048	cite0282	Raw_Reference	"Strauss, *' Leben Jesu"" ii. 345 ftn. Stubbs, "" Anatomie"" ii, 396 ftn. Succession, right of, through marrying a king's daughter ii. 107: see Fairy Tales Swedes, Ancient, mean and standard de- viation of cephalic index i, 290; of skull capacity i. 365."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"474,246.78,550.83,139.79,9.01;474,246.96,560.40,127.06,9.01;474,246.96,570.04,162.91,9.01;474,256.50,579.75,151.57,9.01;474,257.22,589.50,17.98,9.01;474,247.32,599.12,161.35,9.01;474,256.50,608.94,154.31,9.01;474,256.86,618.73,81.98,9.01"
doc0048	cite0283	Raw_Reference	"Swiss, Ancient, mean and standard de- viation of cephalic index i. 290; of skull capacity i. 386, 360, 361"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"474,247.14,629.28,161.55,8.01;474,256.68,638.00,154.05,9.01;474,256.86,649.01,120.07,8.01"
doc0048	cite0284	Raw_Reference	"CONTENTS OF VOL, I.-The Chances of Death-The Scientific Aspect of Monte Carlo Roulette-Reproductive Selection-Socialism and Natural Selection-Politics and Science-Reaction-Woman and Labour--Variation in Man and Woman. CONTENTS OF VOL. II.-Woman as Witch-Ashiepattle; or, Hans seeks his Luck -Kindred Group Marriage-The German Passion Play-Index. OLD ENGLISH GLASSES."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"479,43.74,466.93,341.84,9.01;479,34.02,476.46,351.57,9.01;479,33.84,486.16,322.60,9.01;479,43.74,499.15,341.84,9.01;479,33.84,508.99,264.91,9.01;479,122.58,530.84,94.03,16.02;479,232.20,530.84,60.95,16.02"
doc0048	cite0285	Raw_Reference	"By MARY CHOLMONDELEY, Author of ' Diana Tempest,' ' The Danvers Jewels,' etc. Crown 8vo., 3s. 6d. NEW VOLUME OF 'THE SPORTSMAN'S LIBRARY, THE SPORTSMAN IN IRELAND. By COSMOPOLITE. With six Coloured Plates and numerous full-page and other Illustrations by P. CHENEVIX FRENCH. Edited by Sir HERBERT MAXWELL, Bart., M.P., and forming the third volume of ' The Sportsman' s Library.' Large 8vo., handsomely bound, 15s. A limited large-paper edition, ￡2 2s. net. Note.-Previous volumes of ' The Sportsman's Library' are I.-THE LIFE OF A FOX. By THoMAs SMITH. IIL.-COLONEL THORNTON'S SPORTING TOUR IN THE NORTH. MEMORIES OF THE MONTHS. Leaves from a Field Naturalist's Note=book. By Sir SR Bes MAXWELL, Bart., M.P., Author of 'Dumfries and Galloway,' 'etc."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	
doc0048	cite0286	Raw_Reference	"Smith-THE LIFE OF A FOX, AND THE DIARY OF A HUNTS- MAN. By THOMAS SMITH, Master of the Hambledon and Pytchley Hounds. With the original Illustrations by the Author, and Six Coloured Plates by G. H. JALLAND. Large 8vo., handsomely bound, 15s. Also a limited Large-paper Edition, with Plates on Japanese vellum, ￡2 2s. net. (See 'Sportsman's Library.') ""ene onl UNKNOWN AFRICAN COUNTRIES. (See page I. Stone-IN AND BEYOND THE HIMALAYAS: A Record of Sport and Travel. ByS. J. STONE, late Deputy Inspector-General of the Punjab Police. With 16 full-page Lllustrations by CHARLES WHYMPER. Demy 8vo., 16s."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	
doc0048	cite0287	Raw_Reference	"Thornton-THORNTON'S SPORTING TOUR IN THE NORTH. By Col. T. THORNTON, of Thornville Royal. With the Original Illustrations by GARRARD, Coloured Plates by G. LODGE, and other Illustrations. Large $8vo., handsomely bound, 1ss. Also a limited Large-paper edition, ￡2 2s. net. (See 'Sportsman's Library.') AMERICAN SPORT AND TRAVEL."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	
doc0048	cite0288	Raw_Reference	"vol., demy 8vo., cloth, 16s, Cawston and Keane-THE EARLY CHARTERED COMPANIES. A.D. 1296-1858. By GEORGE CAWSTON, barrister-at-law, and A. H. KEANE, F.R.G.S. Large crown 8vo., with Frontispiece, ros. 6d."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"482,71.10,644.49,105.53,8.01;483,32.40,86.82,347.76,12.01;483,49.50,99.81,61.46,8.01;483,127.08,99.81,255.29,8.01;483,49.86,108.39,220.51,8.01"
doc0048	cite0289	Raw_Reference	"Cloth, 3s. 6d. Garnett-SELECTIONS IN ENGLISH PROSE FROM ELIZABETH TO VICTORIA. Chosen and arranged by JAMES M. GARNETT, M.A., LL.D. 700 pages, large crown 8vo., cloth, 7s. 6d. Goschen-THE CULTIVATION AND USE OF IMAGINATION. By the Right Hon. GEORGE JOACHIM GOSCHEN. Crown 8vo., cloth, 2s. 6d."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"485,42.66,144.72,50.95,9.01;485,25.38,156.31,349.41,12.01;485,42.66,169.32,336.43,8.01;485,42.48,178.55,147.85,8.01;485,25.20,189.42,349.29,12.01;485,42.66,202.42,303.73,8.01"
doc0048	cite0290	Raw_Reference	"Gummere-OLD ENGLISH BALLADS. Selected and Edited by FRANCIS B. GUMMERE, Professor of English in Haverford College, U.S.A. Crown 8vo., cloth, 5s. 6d. Harrison-STUDIES IN EARLY VICTORIAN LITERATURE. By FREDERIC HARRISON, M.A., Author of 'The Choice of Books,' etc. New and Cheaper Edition, large crown 8vo., cloth, 3s. 6d. Hartshorne-OLD ENGLISH GLASSES. (See page 3. Herschell-_THE BEGGARS OF PARIS (Paris qui Mendie). 'Tran- slated from the French of Louis Paulian by Lady HERSCHELL. Paper boards, Is. Hole-ADDRESSES TO WORKING MEN FROM PULPIT AND pi Soap ty ne : By the Very Rev. S. REYNOLDS HOLE, Dean of Rochester. One vol., -Hudson-THE LIFE, ART, AND CHARACTERS OF SHAKE- SPEARE. By HENRY N. Hupson, LL.D., Editor of The Harvard Shakespeare, etc. 969 pages, in two vols., large crown 8vo., cloth, 21s. Hudson -THE HARVARD EDITION OF SHAKESPEARE'S COMPLETE WORKS. A fine Library Edition. By HeNry N. Hupson, LL.D., Author of ' The Life, Art, and Characters of Shakespeare.' In twenty volumes, large crown 8vo., cloth, ￡6. Also in ten volumes, ￡5. Hunt-Leigh Hunt's 'WHAT IS POETRY? An Answer to the Question, ' What is Poetry ?' including Remarks on Versification. By LEIGH HUNT."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	
doc0048	cite0291	Raw_Reference	"BY THE AUTHOR OF 'THE RED BADGE OF COURAGE.' GEORGE'S MOTHER. By SterHen Crane. Cloth, 2s."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"487,58.50,281.80,277.21,8.01;487,21.24,292.69,110.77,12.01;487,151.38,292.69,98.30,12.01;487,267.30,292.69,44.96,12.01"
doc0048	cite0292	FootNote	"Drames liturgiques, E.de Coussemaker ; and G, p. 97. * It concludes, like the scenic rituals, with the Ze Dewm. Owing to the loss of the first page of the manuscript, we do not know how it commenced.3_ The Devil in the Elevatio ritual, and the race of Peter and John to the sepulchre in the Visitatio ritual, would probably be regarded by the folk as humorous, but we cannot assert that they were at first actually intended to be so."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	
doc0048	cite0293	FootNote	"See references in Index II.5_ The Norse use of regin for the gods, and the verb ragna, to call down the gods' anger on any one, may possibly be compared."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	
doc0053	cite0294	Raw_Reference	"ROSEN, s. A. 19830. Lithics in th_ Bronze and Iron Ages in Israel. Ph.D. diss., University of Chicago, Chicago, 111. . 1983b. The Canaanean blade and the Early Bronze Age. Israel Exploration Journal 33^5-29. -. 19830. The tabular scraper trade: A model for material culture dispersion. Bulletin of the American Schools for Orien- tal Research 249:79-86. -. 1984. Kvish Harif: Preliminary investigations at a late Neolithic site in the Central Negev. Pal_onent 10:11-111. -. 19870. Demographic trends in the Negev Highlands: Pre- liminary results from the Emergency Survey. Bulletin of the American Schools for Oriental Research 166:45-58. -. I987b. ""The potentials of lithic analysis in the Chal- colithic of the northern Negev,"" in Shiqmim I. Edited by T. E. Levy, pp. 195-311, 610-_α. British Archaeological Reports In- ternational Series."		f707d62e25578614f78ddefa57662422c1e941c2	https://scholarlypublications.universiteitleiden.nl/access/item%3A2873261/view	
doc0053	cite0295	Raw_Reference	"ROTHENBERG, Β. Ι972. Were these King Solomon's mines! Lon- don: Stein and Day."		f707d62e25578614f78ddefa57662422c1e941c2	https://scholarlypublications.universiteitleiden.nl/access/item%3A2873261/view	"1,63.36,322.20,244.92,9.24;1,71.04,332.04,73.92,9.24"
doc0053	cite0296	Raw_Reference	"BINTLI_P, j. L. 1977. Natural environment and human settle- ment in prehistoric Greece. British Archaeological Reports In- ternational Series a8. . 1985. ""The Boeotia Survey, Central Greece,"" in Archaeo- logical field survey in Britain and abroad. Edited by S. Mac- ready and F. H. Thompson, pp. 196-216. London: Society of Antiquaries."		f707d62e25578614f78ddefa57662422c1e941c2	https://scholarlypublications.universiteitleiden.nl/access/item%3A2873261/view	
doc0053	cite0297	Raw_Reference	"HEMINGWAY, M. 1981. Observations on the length and breadth measurements of whole flakes from the Hermitage Rock Shel- ter. Sussex Archaeological Collections 119:30-36."		f707d62e25578614f78ddefa57662422c1e941c2	https://scholarlypublications.universiteitleiden.nl/access/item%3A2873261/view	"8,58.80,272.86,242.40,9.56;8,66.72,280.78,234.79,9.56;8,66.48,290.14,190.11,9.56"
doc0053	cite0298	Raw_Reference	"SHENNAN, s. 1985. Experiments in the collection and analysis of archaeological survey data: The East Hampshire Survey. Sheffield: Department of Archaeology and Prehistory."		f707d62e25578614f78ddefa57662422c1e941c2	https://scholarlypublications.universiteitleiden.nl/access/item%3A2873261/view	"8,59.28,526.85,239.52,8.10;8,67.20,535.97,225.26,8.10;8,67.44,544.85,202.51,8.10"
doc0054	cite0299	FootNote	"Review, 2nd Series, Vol."		cbc0f11ae06858ce94b88f91b236a1a223667870	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/800C4FE7FBC2DA19ADEB19C9A63DD8FD/S0020859000003849a.pdf/div-class-title-the-attitudes-of-friendly-societies-towards-the-movement-in-great-britain-for-state-pensions-1878-1908-a-href-fn01-ref-type-fn-a-div.pdf	
doc0054	cite0300	FootNote	"XVII, No 3, p. 559. 2 JC 6/3/4/2 (Joseph Chamberlain Papers, University of Birmingham Library). Extracted from undated letter of Chamberlain to ""The Rural Worker"". Because of the necessity of cultivating friendly society opinion, Chamberlain concluded that it would be ""most inexpedient to include [in a pension scheme] any provision for insurance against sickness or accident"". 8 Chamberlain, however, was of the opinion that compulsory insurance for old age had much to commend it. He refrained from pressing it simply because the friendly societies would have destroyed such a plan. The Times 19 November 1891.https://doi.org/10.1017/S0020859000003849 Published online by Cambridge University Press"		cbc0f11ae06858ce94b88f91b236a1a223667870	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/800C4FE7FBC2DA19ADEB19C9A63DD8FD/S0020859000003849a.pdf/div-class-title-the-attitudes-of-friendly-societies-towards-the-movement-in-great-britain-for-state-pensions-1878-1908-a-href-fn01-ref-type-fn-a-div.pdf	"8,59.28,526.85,239.52,8.10;8,67.20,535.97,225.26,8.10;8,67.44,544.85,202.51,8.10"
doc0054	cite0301	FootNote	". The voting was 290 for, and 244 against the motion. Eleven representatives abstained, while a further 66 were absent when the vote was taken. 1 Ibid., July 1898, pp. 229-30. The voting was 241 for, and 301 against, the motion. * Ibid., June 1899.4_ The Times, 20 March 1899. This committee did include individual members of friendly societies such as George Abbott, editor of Foresters' Miscellany, but it did not meet with the formal approval of the Affiliated Orders. For its membership and its literature, see Old Age Pensions, A Collection of Short Papers(London, 1903). https://doi.org/10.1017/S0020859000003849 Published online by Cambridge University Press"		cbc0f11ae06858ce94b88f91b236a1a223667870	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/800C4FE7FBC2DA19ADEB19C9A63DD8FD/S0020859000003849a.pdf/div-class-title-the-attitudes-of-friendly-societies-towards-the-movement-in-great-britain-for-state-pensions-1878-1908-a-href-fn01-ref-type-fn-a-div.pdf	
doc0055	cite0302	Raw_Reference	"Snavely, N., S. M. Seitz, and R. Szeliski. 2006. Photo Tourism: Ex- ploring image collections in 3D. ACM Transactions on Graphics (Proceedings of SIGGRAPH 2006)."		73b6fe0bcde05be714e71c6b237c971223d2d64a	https://escholarship.org/content/qt8d67642f/qt8d67642f.pdf?t=nz5sht	"7,303.00,647.17,233.17,11.15;7,321.00,659.07,226.89,11.25;7,321.00,671.07,121.55,11.25"
doc0056	cite0303	Raw_Reference	"A. Brix and P. J. Diggle. Spatio-temporal prediction for log-Gaussian Cox processes. Journal of the Royal Statistical Society Series B, 63:823-841, 2001."		1b7bbd456b65c2cb3f31fbcb156dbefbc3847828	https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.145.5737&rep=rep1&type=pdf	"34,181.15,330.51,323.20,9.96;34,181.14,342.45,323.23,9.96;34,181.14,354.45,22.69,9.96"
doc0019	cite0304	Raw_Reference	"Darden, Keith (forthcoming): Resisting Occupation: Mass Schooling and the Creation of Durable National Loy- alties. Book Manuscript."		f1eac2ce1c6e174fc13b0f35a8a4f5e0b1171749	https://www.econstor.eu/bitstream/10419/51555/1/670504882.pdf	"43,56.64,334.41,453.67,10.48;43,77.88,348.33,98.85,10.48"
doc0019	cite0305	Raw_Reference	"Kleinfeld Belton, Rachel (2005): Competing Definitions of the Rule of Law: Implications for Practitioners. De- mocracy and Rule of Law Project, Carnegie Papers, Rule of Law Series no.55: 1-38."		f1eac2ce1c6e174fc13b0f35a8a4f5e0b1171749	https://www.econstor.eu/bitstream/10419/51555/1/670504882.pdf	"45,56.64,432.33,453.43,10.48;45,77.88,446.37,339.09,10.48"
doc0019	cite0306	Raw_Reference	"Maxim, Mihai (2001): Romano-Ottomanica. Essays & Documents from the Turkish Archives, Istanbul: The ISIS Press."		f1eac2ce1c6e174fc13b0f35a8a4f5e0b1171749	https://www.econstor.eu/bitstream/10419/51555/1/670504882.pdf	"46,85.08,362.37,453.46,10.48;46,106.32,376.41,43.89,10.48"
doc0019	cite0307	Raw_Reference	"Ro_bach, Peter / Karlow, Denis The Stability of Traditional Measures of Index Tracking Quality 2011"		f1eac2ce1c6e174fc13b0f35a8a4f5e0b1171749	https://www.econstor.eu/bitstream/10419/51555/1/670504882.pdf	
doc0019	cite0308	Raw_Reference	"Heidorn, Thomas / Rupprecht, Stephan Einf_hrung in das Kapitalstrukturmanagement bei Banken 2009 120. Rossbach, Peter Die Rolle des Internets als Informationsbeschaffungsmedium in Banken 2009 119. Herrmann-Pillath, Carsten Diversity Management und diversi-t_tsbasiertes Controlling: Von der ""Diversity Scorecard"" zur ""Open Balanced Scorecard 2009 118. H_lscher, Luise / Clasen, Sven Erfolgsfaktoren von Private Equity Fonds 2009 117. Bannier, Christina E. Is there a hold-up benefit in heterogeneous multiple bank financing? 2009"		f1eac2ce1c6e174fc13b0f35a8a4f5e0b1171749	https://www.econstor.eu/bitstream/10419/51555/1/670504882.pdf	
doc0019	cite0309	Raw_Reference	"Balthasar, Daniel / Cremers, Heinz / Schmidt, Michael Portfoliooptimierung mit Hedge Fonds unter besonderer Ber_cksichtigung der Risikokomponente 2002 39. Heidorn, Thomas / Kantwill, Jens Eine empirische Analyse der Spreadunterschiede von Festsatzanleihen zu Floatern im Euroraum und deren Zusammenhang zum Preis eines Credit Default Swaps 2002 38. B_ttcher, Henner / Seeger, Norbert Bilanzierung von Finanzderivaten nach HGB, EstG, IAS und US-GAAP 2003"		f1eac2ce1c6e174fc13b0f35a8a4f5e0b1171749	https://www.econstor.eu/bitstream/10419/51555/1/670504882.pdf	
doc0008	cite0310	Raw_Reference	"BERBUSSE, EDWARD J. 1966 The United States in Puerto Rico, 1898-1900. Chapel Hill: University of North Carolina Press. BERGAD, LAIRD W. 1983 Coffee and the Growth of Agrarian Capitalism in Nineteenth-Century Puerto Rico. Prince- ton, N.J.: Princeton University Press."		53a665a914aae1bf6e4c729b20080d4d281a863d	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/31D66E6CE76CE7729C019545C4F38104/S002387910001952Xa.pdf/div-class-title-rural-puerto-rico-in-the-early-twentieth-century-reconsidered-land-and-society-1899-1915-div.pdf	"31,46.26,191.20,73.06,5.47;31,53.97,198.07,314.32,8.06;31,81.92,207.24,19.58,7.77;31,46.26,217.92,62.81,5.47;31,54.09,224.91,314.31,8.06;31,82.06,234.20,127.53,7.77"
doc0057	cite0311	Raw_Reference	"Ben-David, Joseph and Awraham Zloczower. 1962. Universities and academic systems in modern societies. Archives europ_ennes de sociologie 3(1): 45-84."		72ab170ce13f964b0e7f1ec830922fb1bc5c6e2f	https://repository.lboro.ac.uk/articles/journal_contribution/A_geohistorical_study_of_the_rise_of_modern_science_mapping_scientific_practice_through_urban_networks_1500-1900/9481838/1/files/17107022.pdf	
doc0001	cite0312	Raw_Reference	"J. Cain, ' For the ' promotion ' and ' integration ' of various fields : first years of Evolution, 1947-1949 ', Archives of Natural History, forthcoming ; and J. Cain, ' Here is a field that requires joint counselling : Ernst Mayr and the committee on common problems of genetics and paleontology, 1942-1947 ', Studies in History and Philosophy of Biological and Biomedical Sciences, forthcoming."		db794486152b1db0ada82d3ecd5059fa2b38aea3	http://discovery.ucl.ac.uk/129884/1/S000708749900388Xa.pdf	"4,437.20,504.50,56.80,7.02;4,122.00,514.50,372.02,7.06;4,122.00,524.50,372.00,7.02;4,122.00,534.50,371.98,7.06;4,122.00,544.50,114.31,7.06"
doc0001	cite0313	Raw_Reference	"Mayr to Emerson, 26 March 1940, folder 75, Papers of Ernst Mayr, collection HUG (FP) 14.7, Professional Correspondence, 1931-1952, Harvard University Archives, Cambridge, MA (hereafter Mayr-Harvard). On Emerson's role, also see Emerson to Colleagues, 18 March 1940, in folder ' Emerson, R. A. ', Papers of Leslie Dunn, collection B-D917 (hereafter Dunn), American Philosophical Society Library, Philadelphia, PA (hereafter 52 Mayr to Emerson, 6 May 1941, Mayr-Harvard, folder 75. Also see correspondence between Mayr and Lack, Mayr-Harvard, folder 62, and Mayr to Seventy, 31 March 1939, Mayr-Harvard, folder 67. On Mayr's experience in organizational work for reform, see Cain, ' Here is a field, ' op. cit. (3). On Mayr's biography, see essays in Biology and Philosophy (July 1994), 9 ; and J. Cain, ' Mayr and bird biology ', (submitted)."	YES	db794486152b1db0ada82d3ecd5059fa2b38aea3	http://discovery.ucl.ac.uk/129884/1/S000708749900388Xa.pdf	"4,137.85,574.50,356.16,7.02;4,122.00,584.50,372.03,7.02;4,122.00,594.50,371.99,7.02;4,122.00,604.50,371.98,7.02;18,130.00,537.00,364.00,7.02;18,122.00,547.00,372.02,7.02;18,122.00,557.00,372.04,7.02;18,122.00,566.93,304.65,7.38"
doc0001	cite0314	Raw_Reference	"Mayr to Huxley, 3 January 1946, Materials relating to Society for the Study of Evolution, collection B\M451S 1991 1027 ms, APS. Unless otherwise noted, the folder is ' Early letters ' (hereafter SSE Archive)."	YES	db794486152b1db0ada82d3ecd5059fa2b38aea3	http://discovery.ucl.ac.uk/129884/1/S000708749900388Xa.pdf	"22,141.65,567.00,352.33,7.02;22,122.00,577.00,356.97,7.02"
doc0001	cite0315	Raw_Reference	"Emerson later claimed to have a ' certain paternal pride ' in the speciation society and protested Mayr's claim that he was simply a ' midwife ' for the group. See Emerson to Just, 28 March 1952, folder ' SSE-History and Related Materials ', SSE Archive."	YES	db794486152b1db0ada82d3ecd5059fa2b38aea3	http://discovery.ucl.ac.uk/129884/1/S000708749900388Xa.pdf	"22,141.65,597.00,352.35,7.02;22,122.00,607.00,371.99,7.02;22,122.00,617.00,110.23,7.02"
doc0001	cite0316	Raw_Reference	"Joe Cain enough for the meaningful social or intellectual cohesion implied by terms such as ' field ', or ' discipline '. Historians can afford to be more cautious on this point. So strong a focus on the SSS would also risk missing substantial infrastructural activity beforehand and elsewhere. Some of this activity was formal. Obvious examples include the Association in Britain, parts of the revived Columbia Biological Series, and the various speciation symposia at annual AAAS meetings. Others were informal. The biosystematics group (roughly twenty-five people) in the San Francisco Bay area had been meeting informally since 1935.(& A group of ecologists and zoologists around Emerson regularly met in the Chicago area.(' Mayr ran an informal reading ' seminar ' at the Linnaean Society of New York.(( Other informal groups are identified in the notes of Emerson's 1941 bulletin. The SSS was part of this larger process of expansion in speciation studies and part of a larger process of professional and intellectual change underway in evolutionary studies. Though significant, the SSS need not be the cornerstone upon which synthesis historians build everything that comes later."		db794486152b1db0ada82d3ecd5059fa2b38aea3	http://discovery.ucl.ac.uk/129884/1/S000708749900388Xa.pdf	"25,162.00,58.37,40.67,9.59;25,122.00,77.17,372.04,8.77;25,122.00,89.67,302.24,8.77;25,132.00,102.17,362.03,8.77;25,122.00,114.67,372.03,8.77;25,122.00,127.17,372.03,8.77;25,122.00,139.67,372.00,8.77;25,122.00,152.17,372.02,8.77;25,122.00,164.67,372.03,8.77;25,122.00,177.17,372.03,8.77;25,122.00,189.67,372.02,8.77;25,122.00,202.17,372.00,8.77;25,122.00,214.67,371.99,8.77;25,122.00,227.17,372.04,8.77;25,122.00,239.67,185.52,8.77"
doc0001	cite0317	FootNote	"-93. 25 On Mayr's early friendship with Dobzhansky, see Cain, ' Here is a field ', op. cit. (3). 26 Dobzhansky to Mayr, 18 October 1939, Correspondence between Ernst Mayr and Theodosius Dobzhansky, APS Library (hereafter Mayr\Dob), folder ' 1937-1947 '.27 The December symposium included the following papers : Sewall Wright, ' Breeding structure of populations in relation to speciation' ; Ernst Mayr, ' Speciation phenomena in birds' ; Lee Dice, ' Speciation in Peromyscus' ; Warren Spencer, ' Levels of divergence in Drosophila speciation' ; and Theodosius Dobzhansky, ' Speciation as a stage in evolutionary divergence '. All papers appear in American Naturalist (1940), 74."	YES	db794486152b1db0ada82d3ecd5059fa2b38aea3	http://discovery.ucl.ac.uk/129884/1/S000708749900388Xa.pdf	"25,162.00,58.37,40.67,9.59;25,122.00,77.17,372.04,8.77;25,122.00,89.67,302.24,8.77;25,132.00,102.17,362.03,8.77;25,122.00,114.67,372.03,8.77;25,122.00,127.17,372.03,8.77;25,122.00,139.67,372.00,8.77;25,122.00,152.17,372.02,8.77;25,122.00,164.67,372.03,8.77;25,122.00,177.17,372.03,8.77;25,122.00,189.67,372.02,8.77;25,122.00,202.17,372.00,8.77;25,122.00,214.67,371.99,8.77;25,122.00,227.17,372.04,8.77;25,122.00,239.67,185.52,8.77"
