Doc_ID	Cite_ID	Type	Contents	Label	ID	URL	Coords
doc0022	cite0052	Raw_Reference	"Johnson, Kay Ann, Banghan Huang, and Liyao Wang. 1998. ""Infant Abandon- ment and Adoption in China."" Population and Development Review 24.3 (Sept.): 469-94. Reprinted in K. Johnson 2004, 76-134."		d56e982ec9de8ffa22fae2c63d4f0e42979202f5	https://escholarship.org/content/qt12h450zf/qt12h450zf.pdf?t=krz5v9	"149,53.98,175.64,306.00,8.84;149,65.98,187.14,293.99,8.84;149,65.98,198.64,214.27,8.84"
doc0025	cite0053	Raw_Reference	"Schwartz, M. C. and Weintraub, J. F.,""The Pr.isoner's Wife: A Study in Crisis."" Federal Probation, 38 (1974): 20-26."		6f46058df610afebc9976ca7e4a9b9a4fb511fd5	http://escholarship.mcgill.ca/downloads/p2676w34n	"299,90.51,654.67,300.13,9.54;299,118.76,666.20,257.97,9.54;299,119.38,677.04,95.32,11.07"
doc0030	cite0054	Raw_Reference	"Scott, James C. Against the Grain: A Deep History of the Earliest States. New Haven, CT: Yale University Press, 2017."		37b4e841035ea067e7894cc3ee6fcddd4b00ab9b	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/7D4A748D53A6474FF7D4F7ECC9DAA566/S0022050719000846a.pdf/div-class-title-a-western-reversal-since-the-neolithic-the-long-run-impact-of-early-agriculture-div.pdf	"36,69.01,306.31,348.02,9.69;36,89.01,318.31,132.77,9.69"
doc0012	cite0055	Raw_Reference	"Dorland's Pocket Medical Dictionary (Philadelphia, 1982)."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"323,55.24,582.69,228.12,9.95"
doc0026	cite0056	Raw_Reference	"Anthony J. Badger, The New Deal: The Depression Years, 1933-40 (New York: Hill and Wang, 1989), 239."		1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	"21,196.11,226.53,289.89,6.99;21,126.00,236.52,80.06,6.99"
doc0006	cite0057	Raw_Reference	"Satia, Priya. ""Developing Iraq: Britain, India and the Redemption of Empire and Technology in the First World War."" Past and Present 197, no. 1 (2007): 211-55. ---. Spies in Arabia: The Great War and the Cultural Foundations of Brit- ain's Covert Empire in the Middle East. New York: Oxford University Press, 2008. Scott, James C. Seeing Like a State: How Certain Schemes to Improve the Human Condition Have Failed. New Haven, Conn.: Yale University Press, 1998."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"73,51.00,277.00,309.01,9.00;73,63.00,289.00,297.08,9.00;73,63.00,301.00,26.39,9.00;73,51.00,313.00,309.04,9.00;73,63.00,325.00,297.25,9.00;73,63.00,337.00,21.31,9.00;73,51.00,349.00,308.95,9.00;73,63.00,361.00,277.54,9.00"
doc0008	cite0058	Raw_Reference	FAJARDO SUGAR COMPANY 1955 Fiftieth A11niversary Report. New York: Fajardo Sugar Company.		53a665a914aae1bf6e4c729b20080d4d281a863d	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/31D66E6CE76CE7729C019545C4F38104/S002387910001952Xa.pdf/div-class-title-rural-puerto-rico-in-the-early-twentieth-century-reconsidered-land-and-society-1899-1915-div.pdf	"31,46.74,550.19,92.21,5.47;31,54.69,557.18,247.26,8.06"
doc0031	cite0059	Raw_Reference	"Cady, S.L., 2002, Formation and preservation of bona fide microfossils, in Signs of Life: A report based on the April 2000 Workshop on Life- Detection Techniques: The National Academies Space Studies Board and Board on Life Sciences, Carnegie Institution of Washing- ton, National Academies Press, Washington, D.C., p. 149-155."		38146b86807beb96376e909d896ddf3e96b241c8	https://digitalcommons.odu.edu/cgi/viewcontent.cgi?article=1327&context=oeas_fac_pubs	"6,45.00,440.53,250.50,7.62;6,66.60,450.53,228.86,7.62;6,66.60,460.53,228.90,7.62;6,66.60,470.53,228.90,7.62;6,66.60,480.53,216.19,7.62"
doc0005	cite0060	Raw_Reference	"and Stefano Carboni, Glassfiom Islamic Lands (New York: Thames and Hudson in association with the al-Sahah collection, Dar alAtllar al-Islarniyya, K~lwait National Museum, 2001)."		fc15208c55b16378032b70f869c1f4fbb260aa52	http://arthistoriography.files.wordpress.com/2012/05/blairbloomdoc.pdf	"34,459.84,201.28,128.98,6.75;34,335.76,209.92,253.16,6.75;34,336.00,218.32,231.18,6.75"
doc0012	cite0061	Raw_Reference	"Elikman, L. First surgeon 25/1/1766 Some books VOC 6464"		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"309,61.04,397.16,43.48,8.85;309,140.41,397.16,47.43,8.85;309,205.61,397.16,33.91,8.85;309,256.63,397.16,44.39,8.85;309,327.50,397.16,40.95,8.85"
doc0026	cite0062	Raw_Reference	"New York Times, 14 February 1935, p. 17, col. 3; Fortune 17 (May 1938): 94;"		1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	"21,138.74,326.50,266.88,6.99"
doc0032	cite0063	Raw_Reference	"Livres de raison. See Accounting Loans: to peasants, 51-52 ; legality of, 106-107; among nobles, 117- 118; on entailed property, 123-124; for payments of portions, 123, 136- 140, 144-149; in form of consti tuted rentes, 124-125, 138-140, 147-148; to young noblemen, 161- 165. See also Debts, Rentes Lods et ventes (mutation fee), 35"		07960b0a69e7d22b239cbd1228a8585e3d361236	https://muse.jhu.edu/book/72156/pdf	"217,221.96,189.24,126.70,8.22;217,222.29,198.61,139.31,8.24;217,230.56,207.76,131.15,8.19;217,230.64,216.94,130.32,8.19;217,230.42,226.26,130.81,8.19;217,230.46,235.34,130.46,8.36;217,230.31,244.65,130.33,8.22;217,230.46,253.87,130.73,8.19;217,230.25,263.11,108.58,8.22;217,221.45,272.26,131.02,8.22"
doc0019	cite0064	Raw_Reference	"March, James G. and Johan P. Olsen (1989): Rediscovering Institutions. New York: The Free Press."		f1eac2ce1c6e174fc13b0f35a8a4f5e0b1171749	https://www.econstor.eu/bitstream/10419/51555/1/670504882.pdf	"46,85.08,334.41,400.29,10.48"
doc0026	cite0065	Raw_Reference	"The patronage involved in these thousands of local appointments stirred controversy in Republi- can cities like Philadelphia. See ""J.H. Mays Made State Director of Home Loan Board,"" Evening Bulletin, 12 June 1933, George D. McDowell Philadelphia Evening Bulletin Newsclipping Collection, Philadel- phia, Temple University Libraries, Urban Archives [hereafter, McDowell Collection], HOLC card 3;"	YES	1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	"21,145.78,276.51,340.21,6.99;21,126.00,286.51,359.93,6.99;21,126.00,296.51,359.99,6.99;21,126.00,306.51,359.99,6.99"
doc0008	cite0066	Raw_Reference	"CARROLL, HENRY K. 1899 Report on the Island of Porto Rico. Washington, D.C.: U.s. Government Printing Office."		53a665a914aae1bf6e4c729b20080d4d281a863d	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/31D66E6CE76CE7729C019545C4F38104/S002387910001952Xa.pdf/div-class-title-rural-puerto-rico-in-the-early-twentieth-century-reconsidered-land-and-society-1899-1915-div.pdf	"31,46.34,343.43,67.10,5.47;31,54.21,350.42,314.20,8.06"
doc0012	cite0067	FootNote	"63%Research via ISIS on which, however, only the protestant baptismals are listed."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"31,46.34,343.43,67.10,5.47;31,54.21,350.42,314.20,8.06"
doc0013	cite0068	Raw_Reference	"P. 4438 a. Plaster casts of four specimens and two associated dental plates, figured by Miall, op. cit. pl. iv. figs. 1, 3, 4, 7, 8; originals in the Higgins Collection, Bristol Museum. Enniskillen Coll."		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"318,62.21,307.31,258.65,9.11;318,100.22,319.08,222.67,8.13;318,100.51,329.26,196.82,9.11;318,260.78,340.09,60.79,9.25"
doc0012	cite0069	Raw_Reference	"Turner, E.H., 'Naval medical service, 1793-1815', Mariner's Mirror 46 (1960) 1, 119-133."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"335,55.25,289.53,326.00,9.95;335,69.44,302.86,29.25,9.79"
doc0005	cite0070	Raw_Reference	"D.C.: Smithsonian Institution Press. 1981). Bringing together an extraot-di- na1-v collection of rnastrrpirces In mail\ media from Egvpt, Stria. Europe. and Sorth .America, thr rxhlbition tra\eled extensil-elv throughout the Unitrd Sratr,. 60. 7'ri.sors fntimiries du Cairi. (Paris: Institut du Ilonde Arabr. 19'38)."		fc15208c55b16378032b70f869c1f4fbb260aa52	http://arthistoriography.files.wordpress.com/2012/05/blairbloomdoc.pdf	"31,338.40,286.20,252.32,7.11;31,338.40,294.88,250.32,6.75;31,338.40,303.52,250.40,6.75;31,338.16,312.16,19.39,6.75;31,345.60,320.32,224.37,6.75"
doc0012	cite0071	Raw_Reference	"The true difference between the two was only apparent if an estate had to be divided without a will and without one parent. Under Aasdom Law 'the nearest blood inherits the goods'. Succession, under Aasdom Law, first moved directly down the family tree, then directly up, only finally moving across to collaterals. So, for example, if a woman died without having any children or any surviving parents, her property would devolve completely to her surviving parent, or, next in line, any surviving grandparent(s); lastly her brothers and sisters would be benefactors. In the case of inter-state succession under the Aasdom Law (absent children and one parent), property followed the lineal kin of the deceased first, then the collateral kin. Schependom Law operated under the maxim that het goed moet gaan van daer het gekomen is, or 'the goods must go from whence they came'. The guiding assumption made by Schependom Law is that upon the death of a parent, half of the family estate would pass to the surviving offspring. Upon the death of the son or daughter of the deceased parent, that son or daughter's estate would go to the other remaining offspring of the deceased parent and not to the surviving parent. Since, in theory, the legacy did not come from the surviving parent, they 'must go from whence they came', first to the children of the deceased, then to deceased's side of the family. It has also been observed of Schependom Law that 'the goods do not like to climb', pointing to the fact that collaterals or brothers and sisters inherited before grandparents. Jones, E., Wives, Whores, and Concubines: Early Modern Dutch Marriage Law and the Transmission of Family Wealth in Asia (Berkeley, 2000). This book is published at: http:// aghistory.ucdavis.edu/Jonespaper.html."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"369,72.25,430.16,309.00,8.39;369,72.25,440.16,308.98,8.53;369,72.25,450.16,308.98,8.53;369,72.25,460.15,309.02,8.39;369,72.25,470.15,309.02,8.39;369,72.25,480.15,309.01,8.39;369,72.25,490.15,308.96,8.39;369,72.25,500.15,308.95,8.53;369,72.25,510.15,128.36,8.39;369,72.25,520.15,308.97,8.53;369,72.25,530.15,308.99,8.53;369,72.25,540.15,308.94,8.53;369,72.25,550.15,308.92,8.39;369,72.25,560.14,308.95,8.39;369,72.25,570.14,308.94,8.39;369,72.25,580.14,308.96,8.39;370,77.93,50.20,308.98,8.53;370,77.93,60.19,308.93,8.39;370,77.93,70.19,142.50,8.39;370,77.93,80.19,308.96,8.53;370,77.93,90.19,308.97,8.53;370,77.93,100.19,135.08,8.39"
doc0033	cite0072	Raw_Reference	"Pittsburgh Press Co. v. Commission on Human Relations, 413 U.S. 376, 390, 1972"		3732e5ece663c1fb58a16d562d2621cb9200b292	https://halshs.archives-ouvertes.fr/halshs-00176147/file/PMRC_PM_.pdf	"27,64.32,220.41,468.00,9.43;27,78.72,236.49,100.80,9.43"
doc0023	cite0073	Raw_Reference	"Cited in Life and Letters of F. D. Maurice, I, So. (The quotation dates from 1828, when l\laurice and l\Iill were fellow-members of the Debating Society.)"		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"461,50.83,330.92,334.43,12.78;461,48.67,341.63,314.38,12.58"
doc0006	cite0074	Raw_Reference	"Montagu, speech in House of Commons debate on Indian reform, 6 August 1918, reported in Times, 7 August 1918, 8; Bell to Hugh and Florence Bell, 31 January 1918, in Letters of Gertrude Bell, 2:441-44."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"63,50.98,589.00,309.00,9.00;64,72.00,85.00,308.99,9.00;64,72.00,97.00,194.80,9.00"
doc0008	cite0075	Raw_Reference	"Acreage planted in sugarcane doubled between 1899 and 1910, from 72,146 to 145,433 cuerdas. See Report on the Census of Porto Rico, 1899, 356; and U.s. Department of Commerce, Bureau of the Census, Thirteenth Census of the United States: Volume VH, Agriculture, 1909 and 1910, Reports by States, with Statistics for C01/11ties: Nebraska-Wyoming, Alaska, flawaii, and Porto Rico (Washington, D.C.: U.s. Government Printing Office, 1913), 1006. 29. Central Cambalache in Arecibo, the fourth-largest mill in Puerto Rico in output, be- longed to the principal local group of sugar Inill owners known as el Crupo Fabian (""the Spanish group"") because some of its members were Spaniards who refused to become u.s. citizens after 1917. They vvere also called ""los barones del azllcar."" Juan Giusti asserted that ""the Spanish Group"" was ""the most compact expression of Puerto Rico's 'native planter class' in the early twentieth century."" See Giusti, ""Labor, Ecology, and History in a Caribbean Sugar Plantation Region: Pii10nes (Lolza), Puerto Rico, 1770-1950,"" Ph.D. diss., SUNY-Binghalnton, 1994, 482. The main figure in this group, Eduardo Georgetti, was a pro111inent leader of the autono111ist Partido Uni6n, president of the Plazuela and Florida sugar companies, and a di- rector of the Central Calnbalache cOll1pany and the Banco Territorial y Agricola de Puerto Rico. Georgetti was a native Puerto Rican. Giusti also argued, ""in 1110St of the regions of Puerto Rico \-\There sugar centrals existed before 1898, U.s. capital did not enter at all"" (p. 492). On the prosperity of the locallnill o\-vners of Puerto Rico under the U.s. regilne, see 481-521. 30. Report 011 the CeI1S11~of Porto Rico, 1899,352; and Thirteenth Censlls 0/ the U1lited States: Volume VII, 994. Genera y trabajo: La industria de la aguja en Puerto Rico y el Caribe hispano. Rio Piedras: Editorial de la Universidad de Puerto Rico."		53a665a914aae1bf6e4c729b20080d4d281a863d	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/31D66E6CE76CE7729C019545C4F38104/S002387910001952Xa.pdf/div-class-title-rural-puerto-rico-in-the-early-twentieth-century-reconsidered-land-and-society-1899-1915-div.pdf	"15,69.65,385.51,307.55,7.56;15,55.49,395.29,321.56,7.85;15,55.64,405.16,321.52,7.85;15,55.72,415.16,321.30,7.85;15,55.74,425.03,243.06,7.85;15,63.60,435.24,313.52,7.56;15,55.73,445.28,321.37,7.65;15,55.53,452.41,321.27,11.29;15,55.60,465.23,321.45,7.56;15,56.00,475.10,320.77,7.56;15,55.73,485.09,321.56,7.56;15,56.00,494.97,321.08,7.56;15,55.77,505.08,321.40,7.56;15,55.72,514.96,321.32,7.56;15,55.90,524.95,321.35,7.56;15,56.00,534.94,321.25,7.56;15,56.12,544.82,320.89,7.56;15,56.01,554.93,310.27,7.56;15,63.70,564.59,313.33,7.85;15,56.11,574.68,27.87,7.56;31,81.56,72.56,286.25,8.06;31,81.79,81.73,150.49,7.77"
doc0006	cite0076	Raw_Reference	"Arnold T. Wilson, note on use of Air Force in Mesopotamia, February 26, 1921, AIR 5/476, TNA; Office of no. 30 Squadron, Baghdad, Report on RAF operations in South Persia, to GOC, 8 April 1919, AIR 20/521, TNA. 115. See Air Vice-Marshal Arthur Gould Lee, Fly Past: Highlights from a Flyer's Life (London: Jarrolds, 1974), 53; Laffin, Swifter Than Eagles, 181."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"66,94.32,541.00,286.67,9.00;66,71.98,553.00,309.00,9.00;66,71.98,565.00,264.11,9.00;66,83.98,577.00,296.98,9.00;66,71.98,589.00,278.88,9.00"
doc0023	cite0077	Raw_Reference	"New Yor k: Appleton, 1899 . ---. ""How the Pr oblems of American Anthropology Present Themselves to the Engl ish Mind,"" Transactions of the Anthropological Society of Washington, III (Nov . 6, 1883 to May 19, 1885), 81 -94 . [Published as Smithsonian Miscel laneous Collections, No . 630 .]"		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"549,169.68,138.35,111.43,12.60;549,47.89,148.55,335.83,12.60;549,56.71,158.98,327.35,12.60;549,55.95,169.67,328.24,12.60;549,57.97,179.83,120.42,12.60"
doc0016	cite0078	Raw_Reference	"Mays, S 1991b, The Burials from the Whitefriars Friary Site, Buttermarket, Ipswich, Suffolk. English Heritage, Ancient Monuments Laboratory Unpublished Report, No. 17/91"		8c23c264e55fd030f70d6cfa5776612977d10379	https://centaur.reading.ac.uk/50828/3/Work%20and%20the%20Adolescent%20in%20Medieval%20England_accepted.pdf	"29,72.02,294.17,439.06,12.00;29,107.42,308.81,395.47,12.00"
doc0002	cite0079	Raw_Reference	"Yentsch, Anne, and Naomi F. Miller 1988 窶｢ Report on Fieldwork at Historic Moroen 1987-88. Morven Interim Report No. 1. New jersey State Museum, Trenton."		2163f3963aa4bea92b2b7a4590a8ba6fbfe6c6e4	https://orb.binghamton.edu/cgi/viewcontent.cgi?article=1267&context=neha	
doc0002	cite0080	Raw_Reference	"Miller, Naomi F., and Anne Yentsch, eds. 1988 Archaeobotanical Results from the 1987 Excava- tion at Mon.'en (Princeton, New jersey). Morven Interim Report No.2. New jersey State Museum,."		2163f3963aa4bea92b2b7a4590a8ba6fbfe6c6e4	https://orb.binghamton.edu/cgi/viewcontent.cgi?article=1267&context=neha	"29,232.53,529.50,134.77,7.20;29,240.21,538.55,192.50,7.29;29,269.43,547.67,163.59,7.29;29,269.95,556.62,165.00,7.20"
doc0010	cite0081	Raw_Reference	"Dusinberre, W. (1996) Them Dark Days: Slavery in the American Rice Swamps. New York: Oxford University Press."		3c618b549a3147fee04037f06fc66f42bff63880	https://ageconsearch.umn.edu/record/30566/files/dp020068.pdf	"28,89.88,724.20,415.69,10.91;28,125.88,737.92,144.96,10.32"
doc0012	cite0082	Raw_Reference	"Risse, G., Mending Bodies, Saving Souls: A History of Hospitals (Oxford, 1999), 201."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"343,72.24,500.15,286.15,8.53"
doc0023	cite0083	Raw_Reference	"---. Basic Writings. Trans. and ed. Walter Kaufmann. New York: Modern Library, 1968. (Includes: Birth of Tragedy [1872];"		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"546,47.89,187.63,336.77,12.60;546,56.98,197.91,220.40,12.60"
doc0006	cite0084	Raw_Reference	"Bell to Hugh Bell, 10 November 1922, in Letters of Gertrude Bell, 2:657;"		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"63,70.35,577.00,289.73,9.00"
doc0006	cite0085	Raw_Reference	"See John S. Galbraith, ""No Man's Child: The Campaign in Mesopota- mia, 1914-1916,"" International History Review 6, no. 3 (1984): 358-85;"		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"61,70.16,145.00,289.80,9.00;61,51.00,157.00,270.74,9.00"
doc0016	cite0086	Raw_Reference	"Mays, S 1991a, The Medieval Burials from Blackfriars Friary, School Street, Ipswich, Suffolk. English Heritage: Ancient Monuments Laboratory Unpublished Report, No. 16/91."		8c23c264e55fd030f70d6cfa5776612977d10379	https://centaur.reading.ac.uk/50828/3/Work%20and%20the%20Adolescent%20in%20Medieval%20England_accepted.pdf	"29,72.02,264.86,441.22,12.00;29,107.42,279.53,398.84,12.00"
doc0012	cite0087	Raw_Reference	"Robinson, V., The Story of Medicine (New York, 1944)."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"332,60.92,409.47,219.25,9.95"
doc0009	cite0088	Raw_Reference	"""New Addition to West Indian Colony,"" Panama Tribune, 3 Feb. 1929, p. 5. 31 ""A Record of Deeds,"" Panama Tribune, 30 Dec. 1928, p. 16."		3770ea7f24f3c2572fb7b08262bf2be9e0ca691b	http://d-scholarship.pitt.edu/20856/1/PutnamSocHist2006PostPrint.pdf	"13,100.88,639.70,367.97,10.54;13,89.88,650.80,8.04,6.95;13,100.88,653.62,293.28,10.54"
doc0011	cite0089	Raw_Reference	"iv American Institute of Architects, Economic and Construction Outlook in the Gulf States After Hurricane Katrina, Oct. 7, 2005, 3. http://www.aia.org/SiteObjects/files/AIA_katrina_econ_report.pdf."		42e1569a9d8994b395ea90240de69a348c73d866	https://escholarship.org/content/qt5jc0909m/qt5jc0909m.pdf?t=krnnss	"51,74.23,195.78,5.27,6.14;51,81.00,198.45,439.33,7.89;51,81.00,209.45,273.00,7.89"
doc0006	cite0090	Raw_Reference	"East India (Military), P.P., 1914-16 (Cd. 7624), 49:15."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"64,91.53,109.00,208.72,9.00"
doc0017	cite0091	Raw_Reference	"Majority Report, Vol. I, Pt VI, ﾂｧ 327, quoting Summary of Reports of Work- house Chaplains as to the effect of life on inmates, pp. 6 (1), 21, 18."		8abfe46527761b7c5862588c7df5101c7f385840	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/536EA4779184961716587EA2370854C8/S0020859000005472a.pdf/div-class-title-the-royal-commission-on-the-poor-laws-1905-09-div.pdf	
doc0006	cite0092	Raw_Reference	"Mitchell, Rule of Experts, 44, 210-11, 223. Bibliography Archives India Office Records, British Library, London Papers by Ilay Ferrier (Eur Mss C874)."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"68,95.13,481.00,163.63,9.00;68,72.00,502.26,56.94,11.10;68,72.00,528.68,33.69,9.45;68,72.00,545.00,180.20,9.00;68,72.00,557.00,151.06,9.00"
doc0034	cite0093	Raw_Reference	"Schmidt, P.R. 1980. Early Iron Age settlements and industrial locales in West Lake, Tanzania Notes and Records (Dar-es-Salaam). 84-85: 77-94."		ddf834d24b5d6674de9a29f6de7686da2e9b0aed	https://ora.ox.ac.uk/objects/uuid:109c9470-855f-4696-906d-61ae770e217b/download_file?safe_filename=602354790.pdf&file_format=application%2Fpdf&type_of_work=Thesis	"277,111.97,427.75,60.49,13.52;277,191.65,427.96,28.09,13.52;277,238.45,428.08,35.29,13.52;277,292.21,428.22,37.20,13.52;277,347.41,428.37,271.15,14.03;277,111.92,451.27,505.19,14.53;277,111.62,475.27,100.06,13.66"
doc0010	cite0094	Raw_Reference	"King, D. (1995) Separate and Unequal: Black Americans and the US Federal Government. Oxford: Oxford University Press."		3c618b549a3147fee04037f06fc66f42bff63880	https://ageconsearch.umn.edu/record/30566/files/dp020068.pdf	"29,89.88,724.20,415.72,10.91;29,125.88,737.46,222.02,10.91"
doc0026	cite0095	Raw_Reference	"""HOLC Repayments in State Above National Average,"" Evening Bulletin, 8 February 1940, McDowell Collection, HOLC card 8; ""$167,010,272 Lent on Penna. Homes,"" Evening Bulletin, 5 August 1936, McDowell Collection, HOLC card 9. 11. Charges of inefficiency plagued the Philadelphia office, and the politics surrounding job appoint- ments may have contributed to Philadelphia's relatively low loan numbers. See note 3 and other news- paper coverage: ""Calls Home Loan Office a Mystery,"" Evening Bulletin, 7 May 1934, McDowell Collec- tion, HOLC card 7; ""Doughten Calls HOLC Inefficient,"" Evening Bulletin, 15 August 1934, McDowell Collection, HOLC card 3; ""Staff Increased to Aid HOLC Work,"" Evening Bulletin, 10 May 1934, McDowell Collection, HOLC card 3; ""Long Home Loan Delays Charged,"" Evening Bulletin, 14 May 1934, McDowell Collection, HOLC card 5; ""Men and Things,"" Evening Bulletin, 23 August 1934, McDowell Collection, HOLC card 3; ""Mays Quits Post as Phila. Head of Home Loan Board,"" Evening Bul- letin, 6 May 1934, McDowell Collection, HOLC card 3; ""Home Loan Office to Speed Up Work,"" Evening Bulletin, 28 June 1934, McDowell Collection, HOLC card 3; ""Says 'Deadwood' Slowed Up HOLC,"" Eve- ning Bulletin, 17 August 1934, McDowell Collection, HOLC card 2; ""Laporte Plans to End Chaos or Quit,"" Evening Bulletin, 21 August 1934, McDowell Collection, HOLC card 3; ""Long Home Loan Delays Charged,"" Evening Bulletin, 4 May 1934, McDowell Collection, HOLC card 5; ""Two Shifts Will Work at Home Loan Office,"" Evening Bulletin, 4 October 1934, McDowell Collection, HOLC card 3; ""Laporte Says HOLC Staff Being Cut Down,"" Evening Bulletin, 15 October 1934, McDowell Collection, HOLC card 3; ""Change in HOLC to Speed Up Work,"" Evening Bulletin, 29 October 1934, McDowell Collection, HOLC card 5. 12. ""Philadelphia a Home Center,"" Evening Bulletin, 22 June 1933, McDowell Collection, HOLC card 1. 13. Philadelphia Housing Association (PHA), ""Sheriff Sales,"" Housing in Philadelphia (1933) (in the University of Pennsylvania Library), 33."		1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	"22,145.41,226.53,340.59,6.99;22,126.00,236.52,360.00,6.99;22,126.00,246.52,149.37,6.99;22,138.00,256.52,348.00,6.99;22,126.00,266.52,359.99,6.99;22,126.00,276.51,359.99,6.99;22,126.00,286.51,360.00,6.99;22,126.00,296.51,360.00,6.99;22,126.00,306.51,360.00,6.99;22,126.00,316.50,360.00,6.99;22,126.00,326.50,359.99,6.99;22,126.00,336.50,360.00,6.99;22,126.00,346.50,360.00,6.99;22,126.00,356.49,359.99,6.99;22,126.00,366.49,359.99,6.99;22,126.00,376.49,359.99,6.99;22,126.00,386.49,359.99,6.99;22,126.00,396.48,359.99,6.99;22,126.00,406.48,359.99,6.99;22,126.00,416.48,49.34,6.99;22,138.00,426.48,348.00,6.99;22,126.00,436.47,24.60,6.99;22,138.00,446.47,347.99,6.99;22,126.00,456.47,142.38,6.99"
doc0012	cite0096	Raw_Reference	"NA, VOC 6515, 6476, 6580. Municipal archive of Amsterdam, GAA, inventory 255: 14/10/1754. Inventory 247: 22-2-1770, 1-3-1770, and 4-3-1770. Research of Group F. Again, my gratitude to H. de Vos of Schoorl in the Netherlands. The data that De Vos was retrieved from documents called Werkdocumenten van bewindhebbers van de Oost-Indische Compagnie ter Kamer Enkhuizen, which are kept in the archives of Hoorn, and consist of two sets. One set of papers lists the candidates for vacancies of the outward-bound vessels, the other set consists of those candidates who were employed. NA, VOC 6524. GAA, inventory 255: 9/4/1753. Inventory 247: 22/6/1762, 29/6/1762. OAH: 1815(a). My gratitude to P. Poortvliet of Den Helder, who kindly provided me with his data on the seafarers of the province of Zeeland. Poortvliet, Den Helder."	YES	ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"365,72.23,513.93,308.99,8.39;365,72.23,523.93,210.84,8.39;365,72.23,533.92,73.09,8.39;365,72.23,543.92,222.86,8.39;365,72.23,553.92,308.98,8.53;365,72.23,563.92,309.00,8.53;365,72.23,573.92,308.96,8.39;365,72.23,583.92,308.94,8.39;365,72.23,593.92,54.14,8.39;366,77.93,51.29,292.76,8.39;366,77.93,61.29,49.00,8.39;366,77.93,71.29,308.94,8.39;366,77.93,81.29,124.96,8.39;366,77.93,91.29,81.50,8.39"
